"type","buyAmount","buyCurrency","sellAmount","sellCurrency","feeAmount","feeCurrency","exchange","tradeGroup","comment","date"
"Mining",0.0554127,"HNT2",,,,,"Test Wallet",,,"2021-02-28 06:44:49"
"Mining",0.05617821,"HNT2",,,,,"Test Wallet",,,"2021-02-28 10:11:07"
"Mining",0.05803913,"HNT2",,,,,"Test Wallet",,,"2021-02-28 13:52:04"
"Mining",0.05194024,"HNT2",,,,,"Test Wallet",,,"2021-02-28 19:50:13"
"Mining",0.054221860000000004,"HNT2",,,,,"Test Wallet",,,"2021-02-28 20:27:01"
"Mining",0.06452979,"HNT2",,,,,"Test Wallet",,,"2021-03-01 01:14:52"
"Mining",0.06518169,"HNT2",,,,,"Test Wallet",,,"2021-03-01 04:07:34"
"Mining",0.05818369,"HNT2",,,,,"Test Wallet",,,"2021-03-01 08:27:15"
"Mining",0.05935059,"HNT2",,,,,"Test Wallet",,,"2021-03-01 12:35:33"
"Mining",0.06019328,"HNT2",,,,,"Test Wallet",,,"2021-03-01 18:15:18"
"Mining",0.06103219,"HNT2",,,,,"Test Wallet",,,"2021-03-01 20:19:00"
"Mining",0.05650625,"HNT2",,,,,"Test Wallet",,,"2021-03-02 04:23:11"
"Mining",0.05939224,"HNT2",,,,,"Test Wallet",,,"2021-03-02 10:28:16"
"Mining",0.0583841,"HNT2",,,,,"Test Wallet",,,"2021-03-02 17:03:26"
"Mining",0.05314531,"HNT2",,,,,"Test Wallet",,,"2021-03-02 19:45:42"
"Mining",0.05354695,"HNT2",,,,,"Test Wallet",,,"2021-03-02 20:50:57"
"Mining",0.05441662,"HNT2",,,,,"Test Wallet",,,"2021-03-03 00:06:39"
"Mining",0.05548887,"HNT2",,,,,"Test Wallet",,,"2021-03-03 04:52:47"
"Mining",0.053241290000000004,"HNT2",,,,,"Test Wallet",,,"2021-03-03 07:12:44"
"Mining",0.05514017,"HNT2",,,,,"Test Wallet",,,"2021-03-03 11:15:26"
"Mining",0.05351963,"HNT2",,,,,"Test Wallet",,,"2021-03-03 14:38:58"
"Mining",0.05594399,"HNT2",,,,,"Test Wallet",,,"2021-03-03 16:25:40"
"Mining",0.0539797,"HNT2",,,,,"Test Wallet",,,"2021-03-03 18:03:44"
"Mining",0.05593091,"HNT2",,,,,"Test Wallet",,,"2021-03-04 01:53:52"
"Mining",0.05344887,"HNT2",,,,,"Test Wallet",,,"2021-03-04 04:13:37"
"Mining",0.049977270000000004,"HNT2",,,,,"Test Wallet",,,"2021-03-04 05:33:36"
"Mining",0.05541456,"HNT2",,,,,"Test Wallet",,,"2021-03-04 08:13:52"
"Mining",0.05472125,"HNT2",,,,,"Test Wallet",,,"2021-03-04 09:56:17"
"Mining",0.056282900000000004,"HNT2",,,,,"Test Wallet",,,"2021-03-04 12:26:19"
"Mining",0.05874689,"HNT2",,,,,"Test Wallet",,,"2021-03-04 15:47:38"
"Mining",0.05245034,"HNT2",,,,,"Test Wallet",,,"2021-03-04 19:00:30"
"Mining",0.05587372,"HNT2",,,,,"Test Wallet",,,"2021-03-04 20:34:47"
"Mining",0.057116480000000004,"HNT2",,,,,"Test Wallet",,,"2021-03-05 00:07:28"
"Mining",0.049977560000000004,"HNT2",,,,,"Test Wallet",,,"2021-03-05 00:37:14"
"Mining",0.05589355,"HNT2",,,,,"Test Wallet",,,"2021-03-05 04:51:18"
"Mining",0.05305812,"HNT2",,,,,"Test Wallet",,,"2021-03-05 05:38:32"
"Mining",0.05322395,"HNT2",,,,,"Test Wallet",,,"2021-03-05 08:18:46"
"Mining",0.054898380000000004,"HNT2",,,,,"Test Wallet",,,"2021-03-05 09:24:29"
"Mining",0.1120244,"HNT2",,,,,"Test Wallet",,,"2021-03-05 13:20:01"
"Mining",0.10984036,"HNT2",,,,,"Test Wallet",,,"2021-03-05 17:59:39"
"Mining",0.09479030000000001,"HNT2",,,,,"Test Wallet",,,"2021-03-05 22:32:04"
"Mining",0.05098351,"HNT2",,,,,"Test Wallet",,,"2021-03-06 03:08:59"
"Mining",0.05323351,"HNT2",,,,,"Test Wallet",,,"2021-03-06 04:13:50"
"Mining",0.04927322,"HNT2",,,,,"Test Wallet",,,"2021-03-06 09:17:34"
"Mining",0.053474270000000004,"HNT2",,,,,"Test Wallet",,,"2021-03-06 13:38:23"
"Mining",0.0494604,"HNT2",,,,,"Test Wallet",,,"2021-03-06 19:03:25"
"Mining",0.10781574000000001,"HNT2",,,,,"Test Wallet",,,"2021-03-07 01:32:59"
"Mining",0.05117736,"HNT2",,,,,"Test Wallet",,,"2021-03-07 04:55:27"
"Mining",0.05321047,"HNT2",,,,,"Test Wallet",,,"2021-03-07 05:29:24"
"Mining",0.05399076,"HNT2",,,,,"Test Wallet",,,"2021-03-07 09:04:47"
"Mining",0.05260249,"HNT2",,,,,"Test Wallet",,,"2021-03-07 10:06:23"
"Mining",0.10242284,"HNT2",,,,,"Test Wallet",,,"2021-03-07 15:23:26"
"Mining",0.054369350000000004,"HNT2",,,,,"Test Wallet",,,"2021-03-07 20:36:17"
"Mining",0.06036797,"HNT2",,,,,"Test Wallet",,,"2021-03-08 10:52:58"
"Mining",0.06053228,"HNT2",,,,,"Test Wallet",,,"2021-03-08 18:28:55"
"Mining",0.04579353,"HNT2",,,,,"Test Wallet",,,"2021-03-08 21:51:14"
"Mining",0.05072162,"HNT2",,,,,"Test Wallet",,,"2021-03-08 22:47:26"
"Mining",0.05244513,"HNT2",,,,,"Test Wallet",,,"2021-03-09 01:20:04"
"Mining",0.04789,"HNT2",,,,,"Test Wallet",,,"2021-03-09 04:51:22"
"Mining",0.05044622,"HNT2",,,,,"Test Wallet",,,"2021-03-09 05:47:58"
"Mining",0.04739701,"HNT2",,,,,"Test Wallet",,,"2021-03-09 09:24:01"
"Mining",0.0697888,"HNT2",,,,,"Test Wallet",,,"2021-03-09 12:13:47"
"Mining",0.0672954,"HNT2",,,,,"Test Wallet",,,"2021-03-09 16:08:12"
"Mining",0.0859853,"HNT2",,,,,"Test Wallet",,,"2021-03-09 16:37:25"
"Mining",0.1786079,"HNT2",,,,,"Test Wallet",,,"2021-03-09 20:42:06"
"Mining",0.16127664,"HNT2",,,,,"Test Wallet",,,"2021-03-10 00:04:43"
"Mining",0.09146662,"HNT2",,,,,"Test Wallet",,,"2021-03-10 03:59:25"
"Mining",0.09646654,"HNT2",,,,,"Test Wallet",,,"2021-03-10 07:54:47"
"Mining",0.10100733,"HNT2",,,,,"Test Wallet",,,"2021-03-10 11:30:33"
"Mining",0.08479882,"HNT2",,,,,"Test Wallet",,,"2021-03-10 19:15:52"
"Mining",0.05987817,"HNT2",,,,,"Test Wallet",,,"2021-03-10 23:15:57"
"Mining",0.07936308,"HNT2",,,,,"Test Wallet",,,"2021-03-11 02:16:34"
"Mining",0.08048106000000001,"HNT2",,,,,"Test Wallet",,,"2021-03-11 06:58:24"
"Mining",0.07427841,"HNT2",,,,,"Test Wallet",,,"2021-03-11 09:30:00"
"Mining",0.08863967,"HNT2",,,,,"Test Wallet",,,"2021-03-11 11:17:44"
"Mining",0.08098831000000001,"HNT2",,,,,"Test Wallet",,,"2021-03-11 15:19:02"
"Mining",0.06915414,"HNT2",,,,,"Test Wallet",,,"2021-03-11 18:16:00"
"Mining",0.08492,"HNT2",,,,,"Test Wallet",,,"2021-03-11 19:26:17"
"Mining",0.09462373,"HNT2",,,,,"Test Wallet",,,"2021-03-12 03:00:51"
"Mining",0.08515895,"HNT2",,,,,"Test Wallet",,,"2021-03-12 06:07:33"
"Mining",0.09789988000000001,"HNT2",,,,,"Test Wallet",,,"2021-03-12 11:03:32"
"Mining",0.06471482,"HNT2",,,,,"Test Wallet",,,"2021-03-12 16:31:51"
"Mining",0.06577838,"HNT2",,,,,"Test Wallet",,,"2021-03-12 21:36:06"
"Mining",0.07282842,"HNT2",,,,,"Test Wallet",,,"2021-03-13 01:04:53"
"Mining",0.07020455,"HNT2",,,,,"Test Wallet",,,"2021-03-13 04:23:18"
"Mining",0.08032332,"HNT2",,,,,"Test Wallet",,,"2021-03-13 04:50:54"
"Mining",0.07255482,"HNT2",,,,,"Test Wallet",,,"2021-03-13 11:33:27"
"Mining",0.07388612,"HNT2",,,,,"Test Wallet",,,"2021-03-13 15:48:30"
"Mining",0.08969581,"HNT2",,,,,"Test Wallet",,,"2021-03-14 06:06:37"
"Mining",0.09689922000000001,"HNT2",,,,,"Test Wallet",,,"2021-03-14 09:41:40"
"Mining",0.08399525000000001,"HNT2",,,,,"Test Wallet",,,"2021-03-14 21:45:54"
"Mining",0.06566578,"HNT2",,,,,"Test Wallet",,,"2021-03-15 10:10:01"
"Mining",0.10693601,"HNT2",,,,,"Test Wallet",,,"2021-03-15 12:12:43"
"Mining",0.08228047000000001,"HNT2",,,,,"Test Wallet",,,"2021-03-15 14:33:53"
"Mining",0.07127073,"HNT2",,,,,"Test Wallet",,,"2021-03-15 16:07:00"
"Mining",0.058835990000000005,"HNT2",,,,,"Test Wallet",,,"2021-03-15 20:16:41"
"Mining",0.05563643,"HNT2",,,,,"Test Wallet",,,"2021-03-15 23:33:55"
"Mining",0.101926,"HNT2",,,,,"Test Wallet",,,"2021-03-16 02:58:13"
"Mining",0.06182186,"HNT2",,,,,"Test Wallet",,,"2021-03-16 04:07:03"
"Mining",0.06962535,"HNT2",,,,,"Test Wallet",,,"2021-03-16 08:22:35"
"Mining",0.07982251,"HNT2",,,,,"Test Wallet",,,"2021-03-16 16:50:50"
"Mining",0.1399882,"HNT2",,,,,"Test Wallet",,,"2021-03-17 17:20:12"
"Mining",0.06212278,"HNT2",,,,,"Test Wallet",,,"2021-03-17 20:12:41"
"Mining",0.11198,"HNT2",,,,,"Test Wallet",,,"2021-03-17 23:36:47"
"Mining",0.07746804,"HNT2",,,,,"Test Wallet",,,"2021-03-18 07:54:18"
"Mining",0.15321718,"HNT2",,,,,"Test Wallet",,,"2021-03-18 15:39:33"
"Mining",0.06901829,"HNT2",,,,,"Test Wallet",,,"2021-03-18 18:08:39"
"Mining",0.0932321,"HNT2",,,,,"Test Wallet",,,"2021-03-18 19:54:21"
"Mining",0.08947626,"HNT2",,,,,"Test Wallet",,,"2021-03-19 03:07:20"
"Mining",0.09588413,"HNT2",,,,,"Test Wallet",,,"2021-03-19 06:22:42"
"Mining",0.05211419,"HNT2",,,,,"Test Wallet",,,"2021-03-19 10:44:41"
"Mining",0.06201072,"HNT2",,,,,"Test Wallet",,,"2021-03-19 13:58:11"
"Mining",0.05853446,"HNT2",,,,,"Test Wallet",,,"2021-03-19 19:46:40"
"Mining",0.0662247,"HNT2",,,,,"Test Wallet",,,"2021-03-20 03:42:15"
"Mining",0.07884762000000001,"HNT2",,,,,"Test Wallet",,,"2021-03-20 04:39:03"
"Mining",0.08622557,"HNT2",,,,,"Test Wallet",,,"2021-03-20 08:35:45"
"Mining",0.07822764,"HNT2",,,,,"Test Wallet",,,"2021-03-20 11:28:58"
"Mining",0.06458213,"HNT2",,,,,"Test Wallet",,,"2021-03-20 15:18:42"
"Mining",0.09052792,"HNT2",,,,,"Test Wallet",,,"2021-03-20 16:57:28"
"Mining",0.06982507,"HNT2",,,,,"Test Wallet",,,"2021-03-21 02:49:37"
"Mining",0.050595760000000004,"HNT2",,,,,"Test Wallet",,,"2021-03-21 03:29:42"
"Mining",0.06047874,"HNT2",,,,,"Test Wallet",,,"2021-03-21 09:51:27"
"Mining",0.050743710000000004,"HNT2",,,,,"Test Wallet",,,"2021-03-21 13:58:26"
"Mining",0.06386754,"HNT2",,,,,"Test Wallet",,,"2021-03-21 15:13:32"
"Mining",0.04622044,"HNT2",,,,,"Test Wallet",,,"2021-03-21 17:26:43"
"Mining",0.07198055,"HNT2",,,,,"Test Wallet",,,"2021-03-22 01:27:59"
"Mining",0.060836390000000004,"HNT2",,,,,"Test Wallet",,,"2021-03-22 06:56:46"
"Mining",0.07619112,"HNT2",,,,,"Test Wallet",,,"2021-03-22 14:05:41"
"Mining",0.08586596,"HNT2",,,,,"Test Wallet",,,"2021-03-23 04:16:26"
"Mining",0.08263474,"HNT2",,,,,"Test Wallet",,,"2021-03-23 07:34:16"
"Mining",0.0543531,"HNT2",,,,,"Test Wallet",,,"2021-03-23 08:36:40"
"Mining",0.0666965,"HNT2",,,,,"Test Wallet",,,"2021-03-23 11:37:27"
"Mining",0.05830384,"HNT2",,,,,"Test Wallet",,,"2021-03-23 13:10:44"
"Mining",0.06592969,"HNT2",,,,,"Test Wallet",,,"2021-03-23 15:03:30"
"Mining",0.07017286,"HNT2",,,,,"Test Wallet",,,"2021-03-23 19:13:25"
"Mining",0.08216496,"HNT2",,,,,"Test Wallet",,,"2021-03-24 05:19:38"
"Mining",0.04408339,"HNT2",,,,,"Test Wallet",,,"2021-03-24 09:35:54"
"Mining",0.08038248,"HNT2",,,,,"Test Wallet",,,"2021-03-24 12:06:03"
"Mining",0.04757204,"HNT2",,,,,"Test Wallet",,,"2021-03-24 13:25:45"
"Mining",0.08038031,"HNT2",,,,,"Test Wallet",,,"2021-03-24 15:38:47"
"Mining",0.051975230000000004,"HNT2",,,,,"Test Wallet",,,"2021-03-24 21:10:46"
"Mining",0.05124863,"HNT2",,,,,"Test Wallet",,,"2021-03-25 00:00:07"
"Mining",0.06265264,"HNT2",,,,,"Test Wallet",,,"2021-03-25 08:03:05"
"Mining",0.07411306000000001,"HNT2",,,,,"Test Wallet",,,"2021-03-25 14:28:23"
"Mining",0.05946926,"HNT2",,,,,"Test Wallet",,,"2021-03-25 19:26:58"
"Mining",0.07355953,"HNT2",,,,,"Test Wallet",,,"2021-03-25 21:45:03"
"Mining",0.058279370000000004,"HNT2",,,,,"Test Wallet",,,"2021-03-26 04:07:30"
"Mining",0.054223850000000004,"HNT2",,,,,"Test Wallet",,,"2021-03-26 08:24:58"
"Mining",0.05851195,"HNT2",,,,,"Test Wallet",,,"2021-03-26 10:53:34"
"Mining",0.1260562,"HNT2",,,,,"Test Wallet",,,"2021-03-26 17:00:02"
"Mining",0.04695373,"HNT2",,,,,"Test Wallet",,,"2021-03-26 21:27:16"
"Mining",0.04885946,"HNT2",,,,,"Test Wallet",,,"2021-03-27 05:20:19"
"Mining",0.07200632,"HNT2",,,,,"Test Wallet",,,"2021-03-27 14:08:34"
"Mining",0.04745928,"HNT2",,,,,"Test Wallet",,,"2021-03-27 19:57:03"
"Mining",0.06003033,"HNT2",,,,,"Test Wallet",,,"2021-03-27 23:29:17"
"Mining",0.1118565,"HNT2",,,,,"Test Wallet",,,"2021-03-28 04:44:21"
"Mining",0.1000158,"HNT2",,,,,"Test Wallet",,,"2021-03-28 07:53:10"
"Mining",0.06069779,"HNT2",,,,,"Test Wallet",,,"2021-03-28 12:26:56"
"Mining",0.06138523,"HNT2",,,,,"Test Wallet",,,"2021-03-28 15:44:55"
"Mining",0.06914082,"HNT2",,,,,"Test Wallet",,,"2021-03-29 01:02:51"
"Mining",0.07339905000000001,"HNT2",,,,,"Test Wallet",,,"2021-03-29 01:38:43"
"Mining",0.06468306,"HNT2",,,,,"Test Wallet",,,"2021-03-29 04:45:48"
"Mining",0.08608815,"HNT2",,,,,"Test Wallet",,,"2021-03-29 05:44:07"
"Mining",0.07247704,"HNT2",,,,,"Test Wallet",,,"2021-03-29 08:48:19"
"Mining",0.08267000000000001,"HNT2",,,,,"Test Wallet",,,"2021-03-29 09:40:34"
"Mining",0.04568186,"HNT2",,,,,"Test Wallet",,,"2021-03-29 14:32:17"
"Mining",0.05622633,"HNT2",,,,,"Test Wallet",,,"2021-03-29 18:58:04"
"Mining",0.056868760000000004,"HNT2",,,,,"Test Wallet",,,"2021-03-29 23:25:47"
"Mining",0.05765963,"HNT2",,,,,"Test Wallet",,,"2021-03-30 00:31:47"
"Mining",0.05247991,"HNT2",,,,,"Test Wallet",,,"2021-03-30 03:22:40"
"Mining",0.05500869,"HNT2",,,,,"Test Wallet",,,"2021-03-30 07:49:38"
"Mining",0.05184139,"HNT2",,,,,"Test Wallet",,,"2021-03-30 11:09:39"
"Mining",0.07062237,"HNT2",,,,,"Test Wallet",,,"2021-03-30 14:49:22"
"Mining",0.07968308,"HNT2",,,,,"Test Wallet",,,"2021-03-30 19:18:21"
"Mining",0.07412629,"HNT2",,,,,"Test Wallet",,,"2021-03-30 23:27:00"
"Mining",0.09333609,"HNT2",,,,,"Test Wallet",,,"2021-03-31 00:07:44"
"Mining",0.07963924,"HNT2",,,,,"Test Wallet",,,"2021-03-31 03:37:15"
"Mining",0.05122398,"HNT2",,,,,"Test Wallet",,,"2021-03-31 05:00:09"
"Mining",0.07526243,"HNT2",,,,,"Test Wallet",,,"2021-03-31 08:14:01"
"Mining",0.04636452,"HNT2",,,,,"Test Wallet",,,"2021-03-31 08:50:16"
"Mining",0.05463801,"HNT2",,,,,"Test Wallet",,,"2021-03-31 13:19:21"
"Mining",0.050487910000000004,"HNT2",,,,,"Test Wallet",,,"2021-03-31 16:26:56"
"Mining",0.05921074,"HNT2",,,,,"Test Wallet",,,"2021-03-31 16:55:32"
"Mining",0.06865048,"HNT2",,,,,"Test Wallet",,,"2021-04-01 01:10:53"
"Mining",0.07035161,"HNT2",,,,,"Test Wallet",,,"2021-04-01 01:38:42"
"Mining",0.14589874,"HNT2",,,,,"Test Wallet",,,"2021-04-01 05:05:00"
"Mining",0.07283907,"HNT2",,,,,"Test Wallet",,,"2021-04-01 08:52:49"
"Mining",0.06052601,"HNT2",,,,,"Test Wallet",,,"2021-04-01 09:54:11"
"Mining",0.08279342,"HNT2",,,,,"Test Wallet",,,"2021-04-01 12:52:11"
"Mining",0.04490894,"HNT2",,,,,"Test Wallet",,,"2021-04-01 13:55:29"
"Mining",0.06969886,"HNT2",,,,,"Test Wallet",,,"2021-04-01 17:01:35"
"Mining",0.04641543,"HNT2",,,,,"Test Wallet",,,"2021-04-01 21:15:30"
"Mining",0.04695689,"HNT2",,,,,"Test Wallet",,,"2021-04-02 01:37:15"
"Mining",0.05970337,"HNT2",,,,,"Test Wallet",,,"2021-04-02 07:21:43"
"Mining",0.07465012,"HNT2",,,,,"Test Wallet",,,"2021-04-02 07:58:04"
"Mining",0.06540782,"HNT2",,,,,"Test Wallet",,,"2021-04-02 11:19:26"
"Mining",0.07028648,"HNT2",,,,,"Test Wallet",,,"2021-04-02 15:33:25"
"Mining",0.07358865,"HNT2",,,,,"Test Wallet",,,"2021-04-03 04:02:26"
"Mining",0.058116310000000004,"HNT2",,,,,"Test Wallet",,,"2021-04-03 05:27:48"
"Mining",0.05760199,"HNT2",,,,,"Test Wallet",,,"2021-04-03 10:26:50"
"Mining",0.11482454,"HNT2",,,,,"Test Wallet",,,"2021-04-03 14:56:01"
"Mining",0.05229865,"HNT2",,,,,"Test Wallet",,,"2021-04-03 19:19:13"
"Mining",0.13156252000000002,"HNT2",,,,,"Test Wallet",,,"2021-04-04 00:27:51"
"Mining",0.06996144,"HNT2",,,,,"Test Wallet",,,"2021-04-04 05:58:59"
"Mining",0.14973006,"HNT2",,,,,"Test Wallet",,,"2021-04-04 09:20:12"
"Mining",0.12843172,"HNT2",,,,,"Test Wallet",,,"2021-04-04 14:31:58"
"Mining",0.06918017,"HNT2",,,,,"Test Wallet",,,"2021-04-04 17:35:32"
"Mining",0.05051685,"HNT2",,,,,"Test Wallet",,,"2021-04-04 18:15:13"
"Mining",0.11795798,"HNT2",,,,,"Test Wallet",,,"2021-04-04 22:00:00"
"Mining",0.09298406000000001,"HNT2",,,,,"Test Wallet",,,"2021-04-05 01:39:42"
"Mining",0.05067528,"HNT2",,,,,"Test Wallet",,,"2021-04-05 05:26:55"
"Mining",0.07731738,"HNT2",,,,,"Test Wallet",,,"2021-04-05 11:00:08"
"Mining",0.05588658,"HNT2",,,,,"Test Wallet",,,"2021-04-05 15:29:08"
"Mining",0.04485446,"HNT2",,,,,"Test Wallet",,,"2021-04-05 19:41:30"
"Mining",0.08714273,"HNT2",,,,,"Test Wallet",,,"2021-04-05 22:33:06"
"Mining",0.04283911,"HNT2",,,,,"Test Wallet",,,"2021-04-05 23:45:30"
"Mining",0.05353912,"HNT2",,,,,"Test Wallet",,,"2021-04-06 02:49:45"
"Mining",0.06337254,"HNT2",,,,,"Test Wallet",,,"2021-04-06 08:25:29"
"Mining",0.07143394,"HNT2",,,,,"Test Wallet",,,"2021-04-06 12:37:29"
"Mining",0.04163834,"HNT2",,,,,"Test Wallet",,,"2021-04-06 17:28:59"
"Mining",0.06051321,"HNT2",,,,,"Test Wallet",,,"2021-04-06 23:30:29"
"Mining",0.11503278,"HNT2",,,,,"Test Wallet",,,"2021-04-07 02:46:24"
"Mining",0.061665580000000005,"HNT2",,,,,"Test Wallet",,,"2021-04-07 06:46:52"
"Mining",0.15097732,"HNT2",,,,,"Test Wallet",,,"2021-04-07 11:28:56"
"Other Fee",,,0.584638089977055,"HNT2",,,"Test Wallet",,"token_burn_v1","2021-04-07 12:40:21"
"Mining",0.0000051700000000000005,"HNT2",,,,,"Test Wallet",,,"2021-04-07 14:43:23"
"Mining",0.07545210000000001,"HNT2",,,,,"Test Wallet",,,"2021-04-07 16:28:51"
"Mining",0.00002039,"HNT2",,,,,"Test Wallet",,,"2021-04-07 18:08:18"
"Mining",0.00002322,"HNT2",,,,,"Test Wallet",,,"2021-04-07 19:04:58"
"Mining",0.0779717,"HNT2",,,,,"Test Wallet",,,"2021-04-07 20:22:33"
"Mining",0.00000644,"HNT2",,,,,"Test Wallet",,,"2021-04-07 20:56:23"
"Mining",0.05264488,"HNT2",,,,,"Test Wallet",,,"2021-04-08 00:02:39"
"Mining",0.0000029400000000000002,"HNT2",,,,,"Test Wallet",,,"2021-04-08 03:06:49"
"Mining",0.00005083,"HNT2",,,,,"Test Wallet",,,"2021-04-08 07:52:48"
"Mining",0.04742901,"HNT2",,,,,"Test Wallet",,,"2021-04-08 08:22:06"
"Mining",0.00003061,"HNT2",,,,,"Test Wallet",,,"2021-04-08 09:13:26"
"Mining",0.05708926,"HNT2",,,,,"Test Wallet",,,"2021-04-08 09:55:45"
"Other Fee",,,0.16560140336432305,"HNT2",,,"Test Wallet",,"token_burn_v1","2021-04-08 09:58:25"
"Mining",0.00002539,"HNT2",,,,,"Test Wallet",,,"2021-04-08 11:00:55"
"Mining",0.00001653,"HNT2",,,,,"Test Wallet",,,"2021-04-08 12:45:26"
"Mining",0.00001361,"HNT2",,,,,"Test Wallet",,,"2021-04-08 14:31:43"
"Mining",0.00000577,"HNT2",,,,,"Test Wallet",,,"2021-04-08 16:25:29"
"Mining",0.05551202,"HNT2",,,,,"Test Wallet",,,"2021-04-08 17:15:51"
"Mining",0.06567577000000001,"HNT2",,,,,"Test Wallet",,,"2021-04-08 17:51:55"
"Mining",0.00000173,"HNT2",,,,,"Test Wallet",,,"2021-04-08 18:22:50"
"Mining",0.054625850000000004,"HNT2",,,,,"Test Wallet",,,"2021-04-08 20:47:27"
"Mining",0.00000577,"HNT2",,,,,"Test Wallet",,,"2021-04-08 22:01:53"
"Mining",0.0000046,"HNT2",,,,,"Test Wallet",,,"2021-04-09 00:01:19"
"Mining",0.00002449,"HNT2",,,,,"Test Wallet",,,"2021-04-09 03:57:16"
"Mining",0.09760794,"HNT2",,,,,"Test Wallet",,,"2021-04-09 05:52:32"
"Mining",0.00002529,"HNT2",,,,,"Test Wallet",,,"2021-04-09 07:29:27"
"Mining",0.000029160000000000002,"HNT2",,,,,"Test Wallet",,,"2021-04-09 10:16:58"
"Mining",0.12157777,"HNT2",,,,,"Test Wallet",,,"2021-04-09 11:23:07"
"Mining",0.00001637,"HNT2",,,,,"Test Wallet",,,"2021-04-09 12:38:45"
"Mining",0.00001368,"HNT2",,,,,"Test Wallet",,,"2021-04-09 15:45:28"
"Mining",0.05842812,"HNT2",,,,,"Test Wallet",,,"2021-04-09 16:33:01"
"Mining",0.00000415,"HNT2",,,,,"Test Wallet",,,"2021-04-09 17:34:21"
"Mining",0.05595395,"HNT2",,,,,"Test Wallet",,,"2021-04-09 19:19:04"
"Mining",0.0000035600000000000002,"HNT2",,,,,"Test Wallet",,,"2021-04-09 19:54:45"
"Mining",0.00000533,"HNT2",,,,,"Test Wallet",,,"2021-04-09 21:31:51"
"Mining",0.00000415,"HNT2",,,,,"Test Wallet",,,"2021-04-09 23:35:43"
"Mining",0.00000474,"HNT2",,,,,"Test Wallet",,,"2021-04-10 01:02:24"
"Mining",0.00000415,"HNT2",,,,,"Test Wallet",,,"2021-04-10 02:54:46"
"Mining",0.00000415,"HNT2",,,,,"Test Wallet",,,"2021-04-10 04:49:09"
"Mining",0.00000415,"HNT2",,,,,"Test Wallet",,,"2021-04-10 06:14:59"
"Mining",0.00000474,"HNT2",,,,,"Test Wallet",,,"2021-04-10 09:15:48"
"Mining",0.09339677,"HNT2",,,,,"Test Wallet",,,"2021-04-10 12:39:04"
"Mining",0.0000083,"HNT2",,,,,"Test Wallet",,,"2021-04-10 14:46:22"
"Mining",0.0483633,"HNT2",,,,,"Test Wallet",,,"2021-04-10 16:26:32"
"Mining",0.00000533,"HNT2",,,,,"Test Wallet",,,"2021-04-10 18:32:54"
"Mining",0.04545455,"HNT2",,,,,"Test Wallet",,,"2021-04-10 19:59:55"
"Mining",0.048985310000000004,"HNT2",,,,,"Test Wallet",,,"2021-04-10 20:44:57"
"Mining",0.00000237,"HNT2",,,,,"Test Wallet",,,"2021-04-10 22:47:46"
"Mining",0.05249069,"HNT2",,,,,"Test Wallet",,,"2021-04-11 00:33:34"
"Mining",0.00000533,"HNT2",,,,,"Test Wallet",,,"2021-04-11 01:03:12"
"Mining",0.05045677,"HNT2",,,,,"Test Wallet",,,"2021-04-11 04:11:16"
"Mining",0.00002549,"HNT2",,,,,"Test Wallet",,,"2021-04-11 07:21:32"
"Mining",0.00000533,"HNT2",,,,,"Test Wallet",,,"2021-04-11 08:59:26"
"Mining",0.00000474,"HNT2",,,,,"Test Wallet",,,"2021-04-11 12:07:46"
"Mining",0.0612775,"HNT2",,,,,"Test Wallet",,,"2021-04-11 13:19:02"
"Mining",0.00000533,"HNT2",,,,,"Test Wallet",,,"2021-04-11 13:47:39"
"Mining",0.00000483,"HNT2",,,,,"Test Wallet",,,"2021-04-11 15:24:12"
"Mining",0.06492155,"HNT2",,,,,"Test Wallet",,,"2021-04-11 17:09:42"
"Mining",0.00000353,"HNT2",,,,,"Test Wallet",,,"2021-04-11 19:56:17"
"Mining",0.00000408,"HNT2",,,,,"Test Wallet",,,"2021-04-11 21:54:45"
"Mining",0.0000034700000000000002,"HNT2",,,,,"Test Wallet",,,"2021-04-11 23:25:04"
"Mining",0.07069715,"HNT2",,,,,"Test Wallet",,,"2021-04-12 00:53:18"
"Mining",0.0000046400000000000005,"HNT2",,,,,"Test Wallet",,,"2021-04-12 01:28:32"
"Mining",0.00000635,"HNT2",,,,,"Test Wallet",,,"2021-04-12 04:06:24"
"Mining",0.06920163,"HNT2",,,,,"Test Wallet",,,"2021-04-12 05:27:18"
"Mining",0.07627833,"HNT2",,,,,"Test Wallet",,,"2021-04-12 06:06:41"
"Mining",0.00000121,"HNT2",,,,,"Test Wallet",,,"2021-04-12 09:10:51"
"Mining",0.00000664,"HNT2",,,,,"Test Wallet",,,"2021-04-12 11:23:02"
"Mining",0.0000067,"HNT2",,,,,"Test Wallet",,,"2021-04-12 12:06:20"
"Mining",0.04794886,"HNT2",,,,,"Test Wallet",,,"2021-04-12 12:45:06"
"Mining",0.00000123,"HNT2",,,,,"Test Wallet",,,"2021-04-12 14:01:55"
"Mining",0.00000682,"HNT2",,,,,"Test Wallet",,,"2021-04-12 16:19:09"
"Mining",0.00000615,"HNT2",,,,,"Test Wallet",,,"2021-04-12 19:04:44"
"Mining",0.0000073800000000000005,"HNT2",,,,,"Test Wallet",,,"2021-04-12 21:08:59"
